1 
!PHOTOSPHERE 64082 
1.0524671975914243e-01 1.8370883268777518e-03 9.9444444444444446e-01 -4.7433085995024143e-01 
1.8178417774905223e-01 3.1730546255323527e-03 9.8333333333333328e-01 -3.2127801037558879e-01 
1.8170111369931710e-01 6.3451427078876979e-03 9.8333333333333328e-01 -3.2005150769678747e-01 
1.8156270173017097e-01 9.5152979983074443e-03 9.8333333333333328e-01 -3.1870619913300285e-01 
1.8136898400324042e-01 1.2682554836780142e-02 9.8333333333333328e-01 -3.1724926464821446e-01 
1.8112001952682172e-01 1.5845948446190888e-02 9.8333333333333328e-01 -3.1568926805471953e-01 
1.8081588413790611e-01 1.9004515226201779e-02 9.8333333333333328e-01 -3.1403626623560160e-01 
1.8045667047907929e-01 2.2157293046773895e-02 9.8333333333333328e-01 -3.1230190309397055e-01 
1.8004248797030153e-01 2.5303321541241444e-02 9.8333333333333328e-01 -3.1049948140028877e-01 
1.7957346277557726e-01 2.8441642398848756e-02 9.8333333333333328e-01 -3.0864400644408146e-01 
1.7904973776452435e-01 3.1571299656660994e-02 9.8333333333333328e-01 -3.0675219618710470e-01 
1.7847147246885461e-01 3.4691339990759774e-02 9.8333333333333328e-01 -3.0484245342391597e-01 
1.7783884303377892e-01 3.7800813006634806e-02 9.8333333333333328e-01 -3.0293479625912895e-01 
1.7715204216435154e-01 4.0898771528683327e-02 9.8333333333333328e-01 -3.0105074399986165e-01 
1.7641127906677054e-01 4.3984271888728908e-02 9.8333333333333328e-01 -2.9921315634263818e-01 
1.7561677938465137e-01 4.7056374213471981e-02 9.8333333333333328e-01 -2.9744602452434543e-01 
1.7476878513029370e-01 5.0114142710784279e-02 9.8333333333333328e-01 -2.9577421393378045e-01 
1.7386755461096209e-01 5.3156645954760294e-02 9.8333333333333328e-01 -2.9422315857597781e-01 
1.7291336235020316e-01 5.6182957169438483e-02 9.8333333333333328e-01 -2.9281850877786514e-01 
1.7190649900422303e-01 5.9192154511106335e-02 9.8333333333333328e-01 -2.9158573464859516e-01 
1.7084727127335053e-01 6.2183321349102830e-02 9.8333333333333328e-01 -2.9054968907843465e-01 
1.6973600180861353e-01 6.5155546545033027e-02 9.8333333333333328e-01 -2.8973413548043941e-01 
1.6857302911345604e-01 6.8107924730309660e-02 9.8333333333333328e-01 -2.8916124703556451e-01 
1.6735870744062697e-01 7.1039556581937155e-02 9.8333333333333328e-01 -2.8885108586163061e-01 
1.6609340668427131e-01 7.3949549096454140e-02 9.8333333333333328e-01 -2.8882107223672943e-01 
1.6477751226725662e-01 7.6837015861951005e-02 9.8333333333333328e-01 -2.8908545569654581e-01 
1.6341142502376976e-01 7.9701077328079406e-02 9.8333333333333328e-01 -2.8965480140475347e-01 
1.6199556107721863e-01 8.2540861073972016e-02 9.8333333333333328e-01 -2.9053550656614519e-01 
1.6053035171347715e-01 8.5355502073990230e-02 9.8333333333333328e-01 -2.9172936270720312e-01 
1.5901624324951127e-01 8.8144142961219377e-02 9.8333333333333328e-01 -2.9323318028219358e-01 
1.5745369689742669e-01 9.0905934288631043e-02 9.8333333333333328e-01 -2.9503849217590916e-01 
1.5584318862397895e-01 9.3640034787832838e-02 9.8333333333333328e-01 -2.9713135218274339e-01 
1.5418520900558944e-01 9.6345611625326871e-02 9.8333333333333328e-01 -2.9949224338361063e-01 
1.5248026307891119e-01 9.9021840656198942e-02 9.8333333333333328e-01 -3.0209610948291754e-01 
1.5072887018698963e-01 1.0166790667516104e-01 9.8333333333333328e-01 -3.0491251960544241e-01 
1.4893156382106576e-01 1.0428300366487074e-01 9.8333333333333328e-01 -3.0790597382193441e-01 
1.4708889145806953e-01 1.0686633504145196e-01 9.8333333333333328e-01 -3.1103635284342712e-01 
1.4520141439385309e-01 1.0941711389714213e-01 9.8333333333333328e-01 -3.1425951100480365e-01 
1.4326970757221458e-01 1.1193456323999187e-01 9.8333333333333328e-01 -3.1752800698809774e-01 
1.4129435940976476e-01 1.1441791623054424e-01 9.8333333333333328e-01 -3.2079196188257325e-01 
1.3927597161668956e-01 1.1686641641542152e-01 9.8333333333333328e-01 -3.2400002932970484e-01 
1.3721515901346326e-01 1.1927931795774829e-01 9.8333333333333328e-01 -3.2710045785622471e-01 
1.3511254934356837e-01 1.2165588586434042e-01 9.8333333333333328e-01 -3.3004222125926735e-01 
1.3296878308227877e-01 1.2399539620959124e-01 9.8333333333333328e-01 -3.3277618926792163e-01 
1.3078451324156479e-01 1.2629713635598627e-01 9.8333333333333328e-01 -3.3525630784156540e-01 
1.2856040517117942e-01 1.2856040517117942e-01 9.8333333333333328e-01 -3.3744075652618977e-01 
1.2629713635598624e-01 1.3078451324156479e-01 9.8333333333333328e-01 -3.3929304938995986e-01 
1.2399539620959124e-01 1.3296878308227877e-01 9.8333333333333328e-01 -3.4078304627206324e-01 
1.2165588586434042e-01 1.3511254934356837e-01 9.8333333333333328e-01 -3.4188784243294112e-01 
1.1927931795774829e-01 1.3721515901346326e-01 9.8333333333333328e-01 -3.4259250717117262e-01 
1.1686641641542153e-01 1.3927597161668956e-01 9.8333333333333328e-01 -3.4289064550884807e-01 
1.1441791623054424e-01 1.4129435940976479e-01 9.8333333333333328e-01 -3.4278476153597981e-01 
1.1193456323999187e-01 1.4326970757221461e-01 9.8333333333333328e-01 -3.4228640730116583e-01 
1.0941711389714213e-01 1.4520141439385309e-01 9.8333333333333328e-01 -3.4141610706440695e-01 
1.0686633504145196e-01 1.4708889145806953e-01 9.8333333333333328e-01 -3.4020305309070381e-01 
1.0428300366487071e-01 1.4893156382106576e-01 9.8333333333333328e-01 -3.3868457574733168e-01 
1.0166790667516103e-01 1.5072887018698963e-01 9.8333333333333328e-01 -3.3690539725671742e-01 
9.9021840656198942e-02 1.5248026307891119e-01 9.8333333333333328e-01 -3.3491668483747794e-01 
9.6345611625326871e-02 1.5418520900558946e-01 9.8333333333333328e-01 -3.3277492493739125e-01 
9.3640034787832838e-02 1.5584318862397895e-01 9.8333333333333328e-01 -3.3054064564176588e-01 
9.0905934288631030e-02 1.5745369689742669e-01 9.8333333333333328e-01 -3.2827701897055844e-01 
8.8144142961219391e-02 1.5901624324951127e-01 9.8333333333333328e-01 -3.2604837852776086e-01 
8.5355502073990230e-02 1.6053035171347713e-01 9.8333333333333328e-01 -3.2391869073694829e-01 
8.2540861073972016e-02 1.6199556107721863e-01 9.8333333333333328e-01 -3.2195001961822567e-01 
7.9701077328079420e-02 1.6341142502376976e-01 9.8333333333333328e-01 -3.2020102569533698e-01 
7.6837015861950991e-02 1.6477751226725662e-01 9.8333333333333328e-01 -3.1872553915701463e-01 
7.3949549096454140e-02 1.6609340668427131e-01 9.8333333333333328e-01 -3.1757124584995106e-01 
7.1039556581937141e-02 1.6735870744062697e-01 9.8333333333333328e-01 -3.1677852209243568e-01 
6.8107924730309632e-02 1.6857302911345604e-01 9.8333333333333328e-01 -3.1637945072915885e-01 
6.5155546545033000e-02 1.6973600180861353e-01 9.8333333333333328e-01 -3.1639704638020627e-01 
6.2183321349102844e-02 1.7084727127335053e-01 9.8333333333333328e-01 -3.1684471256912594e-01 
5.9192154511106349e-02 1.7190649900422303e-01 9.8333333333333328e-01 -3.1772594746108868e-01 
5.6182957169438483e-02 1.7291336235020316e-01 9.8333333333333328e-01 -3.1903430843237479e-01 
5.3156645954760294e-02 1.7386755461096209e-01 9.8333333333333328e-01 -3.2075363877176089e-01 
5.0114142710784279e-02 1.7476878513029370e-01 9.8333333333333328e-01 -3.2285855264158397e-01 
4.7056374213471967e-02 1.7561677938465137e-01 9.8333333333333328e-01 -3.2531516717381298e-01 
4.3984271888728901e-02 1.7641127906677054e-01 9.8333333333333328e-01 -3.2808206342889884e-01 
4.0898771528683313e-02 1.7715204216435154e-01 9.8333333333333328e-01 -3.3111145109644563e-01 
3.7800813006634792e-02 1.7783884303377892e-01 9.8333333333333328e-01 -3.3435050546830447e-01 
3.4691339990759795e-02 1.7847147246885461e-01 9.8333333333333328e-01 -3.3774283956899215e-01 
3.1571299656661007e-02 1.7904973776452435e-01 9.8333333333333328e-01 -3.4123006958522373e-01 
2.8441642398848766e-02 1.7957346277557726e-01 9.8333333333333328e-01 -3.4475342808428833e-01 
2.5303321541241451e-02 1.8004248797030153e-01 9.8333333333333328e-01 -3.4825537712054222e-01 
2.2157293046773899e-02 1.8045667047907929e-01 9.8333333333333328e-01 -3.5168117234356860e-01 
1.9004515226201779e-02 1.8081588413790611e-01 9.8333333333333328e-01 -3.5498032974864180e-01 
1.5845948446190885e-02 1.8112001952682172e-01 9.8333333333333328e-01 -3.5810794881374036e-01 
1.2682554836780130e-02 1.8136898400324042e-01 9.8333333333333328e-01 -3.6102584946081162e-01 
9.5152979983074270e-03 1.8156270173017097e-01 9.8333333333333328e-01 -3.6370348551838250e-01 
6.3451427078877179e-03 1.8170111369931710e-01 9.8333333333333328e-01 -3.6611860404431024e-01 
3.1730546255323683e-03 1.8178417774905223e-01 9.8333333333333328e-01 -3.6825762782609645e-01 
1.1132766145007163e-17 1.8181186857726209e-01 9.8333333333333328e-01 -3.7011574738742142e-01 
-3.1730546255323462e-03 1.8178417774905223e-01 9.8333333333333328e-01 -3.7169671861373593e-01 
-6.3451427078876953e-03 1.8170111369931710e-01 9.8333333333333328e-01 -3.7301237234128110e-01 
-9.5152979983074443e-03 1.8156270173017097e-01 9.8333333333333328e-01 -3.7408185257010956e-01 
-1.2682554836780147e-02 1.8136898400324042e-01 9.8333333333333328e-01 -3.7493060997754712e-01 
-1.5845948446190902e-02 1.8112001952682172e-01 9.8333333333333328e-01 -3.7558918673054570e-01 
-1.9004515226201796e-02 1.8081588413790611e-01 9.8333333333333328e-01 -3.7609183683875641e-01 
-2.2157293046773916e-02 1.8045667047907929e-01 9.8333333333333328e-01 -3.7647503309495062e-01 
-2.5303321541241430e-02 1.8004248797030153e-01 9.8333333333333328e-01 -3.7677591669812455e-01 
-2.8441642398848745e-02 1.7957346277557726e-01 9.8333333333333328e-01 -3.7703074868682102e-01 
-3.1571299656660987e-02 1.7904973776452435e-01 9.8333333333333328e-01 -3.7727342313717288e-01 
-3.4691339990759774e-02 1.7847147246885461e-01 9.8333333333333328e-01 -3.7753410059561421e-01 
-3.7800813006634813e-02 1.7783884303377892e-01 9.8333333333333328e-01 -3.7783801640437958e-01 
-4.0898771528683334e-02 1.7715204216435154e-01 9.8333333333333328e-01 -3.7820451251827686e-01 
-4.3984271888728915e-02 1.7641127906677054e-01 9.8333333333333328e-01 -3.7864633327851804e-01 
-4.7056374213471988e-02 1.7561677938465137e-01 9.8333333333333328e-01 -3.7916921566987571e-01 
-5.0114142710784300e-02 1.7476878513029367e-01 9.8333333333333328e-01 -3.7977179319149368e-01 
-5.3156645954760273e-02 1.7386755461096212e-01 9.8333333333333328e-01 -3.8044582004147687e-01 
-5.6182957169438462e-02 1.7291336235020319e-01 9.8333333333333328e-01 -3.8117670932944320e-01 
-5.9192154511106328e-02 1.7190649900422303e-01 9.8333333333333328e-01 -3.8194436600736381e-01 
-6.2183321349102823e-02 1.7084727127335056e-01 9.8333333333333328e-01 -3.8272428268147879e-01 
-6.5155546545033027e-02 1.6973600180861353e-01 9.8333333333333328e-01 -3.8348885496803281e-01 
-6.8107924730309660e-02 1.6857302911345604e-01 9.8333333333333328e-01 -3.8420886308600588e-01 
-7.1039556581937155e-02 1.6735870744062697e-01 9.8333333333333328e-01 -3.8485505839524342e-01 
-7.3949549096454154e-02 1.6609340668427131e-01 9.8333333333333328e-01 -3.8539978797175795e-01 
-7.6837015861950977e-02 1.6477751226725665e-01 9.8333333333333328e-01 -3.8581858735782676e-01 
-7.9701077328079351e-02 1.6341142502376979e-01 9.8333333333333328e-01 -3.8609167152269047e-01 
-8.2540861073972016e-02 1.6199556107721863e-01 9.8333333333333328e-01 -3.8620525689334007e-01 
-8.5355502073990175e-02 1.6053035171347715e-01 9.8333333333333328e-01 -3.8615265301511681e-01 
-8.8144142961219363e-02 1.5901624324951130e-01 9.8333333333333328e-01 -3.8593507080430323e-01 
-9.0905934288631002e-02 1.5745369689742669e-01 9.8333333333333328e-01 -3.8556210516546879e-01 
-9.3640034787832768e-02 1.5584318862397897e-01 9.8333333333333328e-01 -3.8505186255904233e-01 
-9.6345611625326857e-02 1.5418520900558946e-01 9.8333333333333328e-01 -3.8443071841753046e-01 
-9.9021840656198887e-02 1.5248026307891124e-01 9.8333333333333328e-01 -3.8373270454284830e-01 
-1.0166790667516100e-01 1.5072887018698963e-01 9.8333333333333328e-01 -3.8299854214017198e-01 
-1.0428300366487067e-01 1.4893156382106579e-01 9.8333333333333328e-01 -3.8227435129705756e-01 
-1.0686633504145195e-01 1.4708889145806953e-01 9.8333333333333328e-01 -3.8161008184440476e-01 
-1.0941711389714209e-01 1.4520141439385312e-01 9.8333333333333328e-01 -3.8105772301422525e-01 
-1.1193456323999187e-01 1.4326970757221461e-01 9.8333333333333328e-01 -3.8066935957553466e-01 
-1.1441791623054420e-01 1.4129435940976481e-01 9.8333333333333328e-01 -3.8049514970909071e-01 
-1.1686641641542148e-01 1.3927597161668961e-01 9.8333333333333328e-01 -3.8058130441033533e-01 
-1.1927931795774827e-01 1.3721515901346329e-01 9.8333333333333328e-01 -3.8096814945403895e-01 
-1.2165588586434037e-01 1.3511254934356842e-01 9.8333333333333328e-01 -3.8168834882214692e-01 
-1.2399539620959123e-01 1.3296878308227880e-01 9.8333333333333328e-01 -3.8276536304573050e-01 
-1.2629713635598622e-01 1.3078451324156484e-01 9.8333333333333328e-01 -3.8421220734812028e-01 
-1.2856040517117939e-01 1.2856040517117942e-01 9.8333333333333328e-01 -3.8603056314494644e-01 
-1.3078451324156476e-01 1.2629713635598630e-01 9.8333333333333328e-01 -3.8821028282886311e-01 
-1.3296878308227877e-01 1.2399539620959124e-01 9.8333333333333328e-01 -3.9072931241791548e-01 
-1.3511254934356834e-01 1.2165588586434045e-01 9.8333333333333328e-01 -3.9355404023060259e-01 
-1.3721515901346321e-01 1.1927931795774835e-01 9.8333333333333328e-01 -3.9664006296997439e-01 
-1.3927597161668953e-01 1.1686641641542156e-01 9.8333333333333328e-01 -3.9993334417130755e-01 
-1.4129435940976473e-01 1.1441791623054429e-01 9.8333333333333328e-01 -4.0337172459310372e-01 
-1.4326970757221458e-01 1.1193456323999189e-01 9.8333333333333328e-01 -4.0688673045938090e-01 
-1.4520141439385303e-01 1.0941711389714220e-01 9.8333333333333328e-01 -4.1040561406207188e-01 
-1.4708889145806950e-01 1.0686633504145199e-01 9.8333333333333328e-01 -4.1385355256968015e-01 
-1.4893156382106570e-01 1.0428300366487078e-01 9.8333333333333328e-01 -4.1715592529967588e-01 
-1.5072887018698961e-01 1.0166790667516104e-01 9.8333333333333328e-01 -4.2024058739412201e-01 
-1.5248026307891116e-01 9.9021840656198984e-02 9.8333333333333328e-01 -4.2304005884018581e-01 
-1.5418520900558941e-01 9.6345611625326955e-02 9.8333333333333328e-01 -4.2549355200155653e-01 
-1.5584318862397892e-01 9.3640034787832865e-02 9.8333333333333328e-01 -4.2754876803521397e-01 
-1.5745369689742666e-01 9.0905934288631099e-02 9.8333333333333328e-01 -4.2916340239708245e-01 
